,age,gender,x,y,w,h,yaw,pitch,roll,score,left_eyebrow_x_mean,left_eyebrow_y_mean,left_eyebrow_x_min,left_eyebrow_x_max,left_eyebrow_y_min,left_eyebrow_y_max,jaw_x_mean,jaw_y_mean,jaw_x_min,jaw_x_max,jaw_y_min,jaw_y_max,left_eye_x_mean,left_eye_y_mean,left_eye_x_min,left_eye_x_max,left_eye_y_min,left_eye_y_max,lip_x_mean,lip_y_mean,lip_x_min,lip_x_max,lip_y_min,lip_y_max,nose_x_mean,nose_y_mean,nose_x_min,nose_x_max,nose_y_min,nose_y_max,right_eye_x_mean,right_eye_y_mean,right_eye_x_min,right_eye_x_max,right_eye_y_min,right_eye_y_max,right_eyebrow_x_mean,right_eyebrow_y_mean,right_eyebrow_x_min,right_eyebrow_x_max,right_eyebrow_y_min,right_eyebrow_y_max,identification,rid,width,height
0,38.712135314941406,0.006148397456854582,0.43998193359375,0.2366171665787264,0.122055029296875,0.11079793471569765,0.012893494218587875,0.1113944798707962,-0.008220360614359379,0.9969877600669861,0.5271458891410105,0.2637884296712236,0.5118221172978286,0.540771512607769,0.26111655229403447,0.2687011673190405,0.5021675273157415,0.32116478555027905,0.4568027144871884,0.548957267073607,0.2828676351463315,0.3487853668902351,0.5243549381570296,0.2777981847299968,0.5162843690200242,0.5322781866290769,0.2753791569115559,0.2798167337253312,0.5019446607289155,0.31892014240531696,0.48485977876345504,0.518941111301151,0.3128037699248465,0.3250381083161687,0.5024307776656792,0.294954215215062,0.4925028118381182,0.511933105409739,0.2752979030569493,0.3039252350126671,0.48146020765760555,0.27681049123744556,0.47355562210526775,0.4894625872972234,0.27457890193855505,0.27865548435215076,0.4791677106668552,0.26271080739179864,0.4655654616340272,0.49397437335714683,0.26011336741073476,0.2669779748568438,PS0100200100101540900000,0f9779534788a140138acef0cdff1513,2500,2754
1,48.391754150390625,0.13982857763767242,0.4646397358442661,0.43976631673177086,0.08812344957045815,0.05513594563802082,-0.18811604380607605,-0.08731742203235626,0.14286647737026215,0.992669939994812,0.5373595438378981,0.44919219694229495,0.5257624954876595,0.5482481461334389,0.44779289561557856,0.4509304339561805,0.5193196963312192,0.4818709528794875,0.47298597064017694,0.5546111308981465,0.45745172329822276,0.4984104894558549,0.5361987219289648,0.45699358784065597,0.52958219996166,0.5426895352629731,0.4554305221454521,0.4582607379897613,0.5234730057833769,0.48202835721645315,0.5074346507446703,0.5372071916640121,0.47864325893950094,0.4857778379799021,0.522152155529244,0.4691112755644119,0.5142017596031747,0.5305103495445764,0.4574529458235677,0.47439350581911266,0.500056079016755,0.4596242492078242,0.49297372474910456,0.5071923813486043,0.4580480251524606,0.46097163010223197,0.4964298633499455,0.4521888458096107,0.4835493506959352,0.5104497081909496,0.4507238744964493,0.4553157322737368,PS0100200100101541000000,22b0d2b1cc9dc06b1350b404d4bb3048,1877,3000
2,42.54854202270508,0.12229179590940475,0.3884135514290591,0.19628560268787512,0.14409697304415958,0.09676933733770635,0.5638288855552673,-0.30054035782814026,-0.055586740374565125,0.9546574950218201,0.46124665884301813,0.21628334428315235,0.4421976034245029,0.4805823372040932,0.21442106777040346,0.21923138958280103,0.455848102668086,0.25992902952841196,0.4061469546064309,0.5090355239094286,0.22243436553690069,0.2871536933833487,0.46116573951851775,0.22879593766918058,0.45176573225338124,0.47092053495366454,0.22683386968455513,0.2307618570742196,0.4410962000189582,0.26642601640994684,0.4268753031344293,0.4623788560202705,0.2619892506926556,0.27310462535038565,0.4338089766331757,0.2484247592295149,0.4258003571625639,0.4470685938608032,0.23056465942710275,0.25614091647600057,0.4167179274522053,0.23016288391002582,0.4095285527564552,0.42452188295628634,0.228407214914278,0.23178824830957356,0.4117338484441763,0.21818137578954158,0.401856899308109,0.42232488976523463,0.21679288443527228,0.22047056333641413,PS0100200100101541100000,acb9ae63531f7ab1adc2bd2a3b8165f6,2014,2999
3,6.196544170379639,0.055466197431087494,0.4395217613683212,0.16750273640950522,0.13349509528570258,0.08432441202799476,0.06728704273700714,-0.018812334164977074,0.14188550412654877,0.9979633092880249,0.529048037618371,0.18294603197517034,0.512558655658203,0.5454229442140648,0.1810911391400994,0.1856373189230668,0.5162265092432428,0.22788521791251953,0.45625015797963553,0.5637580736943443,0.19354358900266816,0.249428656686727,0.5292069864798891,0.19394181437635458,0.52034661007461,0.5381357224427143,0.19195491280503849,0.19567722800572085,0.5145819693410667,0.22775172084360032,0.49584230265270646,0.5339248526305861,0.22316218327982643,0.23266495624143768,0.5091280853238778,0.2107854840703793,0.5002056908556356,0.5215434975098645,0.19548900358452254,0.21768271611705034,0.48256376361490294,0.19883792381734552,0.47399861999533366,0.4914742898833786,0.1968448112938216,0.2005953351275731,0.4766079028428008,0.18852660269068067,0.46285295665503867,0.4923458885645637,0.1866323311587296,0.19256119234483363,PS0100200100101541200000,0151788099cc10f9178c26102210000c,1895,3000
4,40.14302062988281,0.0011436200002208352,0.44859781679899796,0.19580405680338542,0.15704839955205502,0.09632301839192708,0.2837376296520233,-0.3627844750881195,0.032765425741672516,0.9960263967514038,0.5420668168394018,0.21448324177995076,0.5181198789476563,0.5659149524619589,0.21243205260353742,0.21772346253747,0.523971462471641,0.2573962533636369,0.459469719935453,0.5910971748304323,0.2181082145614608,0.28659401512231564,0.5401462538742897,0.22613116667123512,0.528099570132456,0.5523288316742179,0.2240194609085748,0.22826059773858534,0.512532810609484,0.26485948955986705,0.4917161414855162,0.539021408531556,0.26058672391204074,0.27154194512085333,0.5072380095604814,0.24660854429569565,0.49576903324326055,0.5225584474779726,0.2270565577121665,0.25519922644484816,0.48227239341327555,0.22710243720033904,0.47205090959285917,0.49330474277501624,0.225127393881316,0.22896304111428234,0.47673972076565124,0.21580671116604316,0.46043101469492914,0.49412296778836085,0.21412589665192622,0.21848441893906131,PS0100200100101541400000,d2840b19c82400f9b97944cf888f4600,1840,3000
5,38.28337097167969,0.19815731048583984,0.4535100028666702,0.3135217488606771,0.09020187783371991,0.07128957112630208,-0.19457048177719116,-0.02268095314502716,0.09097868949174881,0.965785026550293,0.5065969180550999,0.33180323971967535,0.4972469533983055,0.5158521831963303,0.3304679757510845,0.33398417671525865,0.4967338210040655,0.36346386223183885,0.4605093580341614,0.5254718366512092,0.33800860284697404,0.3801771062584594,0.5063117621397336,0.34018312673904516,0.5009926192018093,0.5115747605932022,0.3387986172695867,0.3414866919801182,0.49724760040040517,0.3650348352342614,0.48579352158091327,0.5083924522170524,0.36193381255421747,0.368694283347281,0.4947690989201775,0.35290015452021906,0.48912929322058263,0.5018656903083422,0.34124058571932253,0.3580733286542284,0.4783775832278249,0.34261293400825116,0.47316916972962525,0.48375799297417965,0.34127294244800815,0.34383909771191734,0.47535778954947716,0.3345567057182973,0.46645337610891147,0.48503854099222843,0.3333454011472543,0.3365849934682725,PS0100200100100859400000,279d3ad1ba469fd709eb8a2501ce3eba,2371,3000
6,39.825828552246094,0.5917142033576965,0.27064089965820315,0.1093796895345052,0.5746685485839843,0.38311237589518227,0.12048272043466568,-0.10441411286592484,0.06667860597372055,0.9218480587005615,0.648257066436474,0.20392349476552574,0.5641704575288372,0.7299216818881018,0.19473407324109218,0.21720953028746545,0.566840842161332,0.38851514360618034,0.31476562426244076,0.7978372650658334,0.22812816321587143,0.5052456955532292,0.6406360660251995,0.2500952430557952,0.5975358929120137,0.6837420392986082,0.24071979988384806,0.25868091446896196,0.5494170078555038,0.4109635232257597,0.465550863037938,0.6403501729308759,0.3910185245255746,0.4373706660242645,0.5337427652397461,0.3323091164788854,0.4889119537159583,0.5882403643225335,0.2544587082743694,0.3669274716261955,0.42679766795785623,0.26094210927541217,0.3868218402062929,0.4683779205022795,0.2523847444717067,0.269176592395398,0.406318655429416,0.2165996475341876,0.33898376054450974,0.47972733606428314,0.20846419461699536,0.22716893543297806,PS0100200100100942000000,8cbac8fab23fe8bfa8f671d4f93974e2,2000,3000
7,25.42363166809082,0.9073681831359863,0.43485396535773024,0.31263796336560856,0.09752829033031796,0.07968149854985368,0.2373274564743042,-0.2713921070098877,0.03612169250845909,0.9956121444702148,0.4935654983458543,0.32947633892435935,0.48129829133030033,0.5059324820809323,0.32787038866245355,0.3321164170027661,0.48615015306217135,0.363155475463597,0.4516144440543014,0.5205125697262446,0.33335790307386,0.38488411733837974,0.49311290593751966,0.3394139495550692,0.4866837973166982,0.4996384196571869,0.33775095345102957,0.34111909362279547,0.4794248871556491,0.36961358960604923,0.4692211925653841,0.49275097059608813,0.36626692141479206,0.3747155117017839,0.4757734986556238,0.3554811694009687,0.46991012395699633,0.4842692518598357,0.3409153069075397,0.3617562724056866,0.4623805392740459,0.3406237869749245,0.4570071292674887,0.46812014216511194,0.33917334368880775,0.3420264621889122,0.4592556644930671,0.3310098773660602,0.4511610808237221,0.4678300548977093,0.32973763122245087,0.33304197382293205,PS0100200100101568500000,03409bc2218b7e9b23608ef26c6750e3,1710,2093
8,17.16192626953125,0.9811239838600159,0.21248708926098095,0.4763801139461044,0.09438607756259956,0.0768082981568246,0.14754465222358704,-0.20967045426368713,0.038472097367048264,0.9954321384429932,0.27124300583168454,0.48535000142401985,0.2572591453518469,0.2848238503190243,0.4834448948447201,0.4874802868720395,0.2547200192363397,0.5292620469699381,0.2113445272249849,0.2953277372661357,0.49671652124057303,0.5522048536935521,0.26986248123799195,0.4970961951330291,0.2622894821473904,0.27739592986264755,0.4951411825882959,0.49881919103417505,0.252232344852232,0.5309983198002307,0.2370028048067496,0.26859406465510716,0.5268996173441599,0.5360991341838213,0.25000733371040795,0.5139390014166965,0.24176652363460313,0.25972916743957386,0.4977429712467306,0.5211302855453607,0.23004396329556318,0.4989105873219523,0.22294538545600612,0.23741652521394302,0.497067268362841,0.5005611919792963,0.22664621377207586,0.4874888331444763,0.21524076635508094,0.23907457757100153,0.4857583592015365,0.49002488826081053,PS0100200100101569100000,634503764a0a384004969b7d4efb5150,1726,2121
9,30.614177703857422,0.9985455274581909,0.6382177536346683,0.4639557043036893,0.09273376111221765,0.07546362546410884,0.19458386301994324,-0.1895555555820465,-0.010238694958388805,0.9941861629486084,0.7001594065189238,0.4749385939176235,0.6858328940287919,0.7141359591128631,0.4730286263659079,0.4770030392837878,0.6841238024050121,0.518089980785806,0.6424929527100237,0.7257644782230653,0.48612760988088577,0.5410914637913175,0.6986958530958214,0.48658916646603023,0.6911342143077216,0.7063008514663554,0.48462897564018514,0.48833682461587824,0.6800918682733738,0.5206392247586119,0.6658220848773359,0.6962533040650105,0.5165158255232668,0.5258846194826273,0.6780344013536902,0.5033719987211567,0.6698399338056972,0.6876743902491509,0.48707011715263754,0.5105859371646229,0.6595657333883937,0.4880326053626473,0.6525934019488505,0.6668289802545703,0.48624379816874536,0.4896867213675106,0.6564544039958118,0.4766824727425538,0.6455796747989075,0.6682219110779173,0.47503303805805003,0.47884243528787107,PS0100200100101569100000,634503764a0a384004969b7d4efb5150,1726,2121
